label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count,issues_per_fork,log_stars,text_summary,summary_char_len,summary_approx_tok,llm_label,llm_confidence,llm_reasoning
low_value,1944053,github/testrepo,DON'T DELETE THIS. USED FOR MONITORING AND WHATNOT.,C,,31,73,31,2,18,False,True,1091,5452,False,0,False,False,True,False,1,0.4247,3.4657,"Repository: github/testrepo
Description: ""DON'T DELETE THIS. USED FOR MONITORING AND WHATNOT.""
Language: C | Topics: nan
Stars: 31 | Forks: 73 | Contributors: 2
Size: 18 KB | Repo age: 5452 days | Last commit: 1091 days ago
README: missing
Tests: test folder present
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 1
Status: original | archived",383,95,low_value,0.95,"The repository is archived, has a generic description warning against deletion, and has not been updated in nearly 3 years. Despite having a test folder, the lack of CI/CD, documentation, and meaningful engineering content indicates it is not a serious project for hiring evaluation."
senior,170442073,icopy-site/awesome-cn,超赞列表合集,Python,"awesome,awesome-go,awesome-java,awesome-javascript,awesome-list,awesome-lists,awesome-php,awesome-python,awesome-reactjs,awesome-swift,awesome-vue,awesomeness,learn-to-code,learning,learning-java,learning-js,learning-python",1727,250,15,1,121035,False,False,0,2660,True,410,True,True,False,True,14,0.06,7.4547,"Repository: icopy-site/awesome-cn
Description: ""超赞列表合集""
Language: Python | Topics: awesome,awesome-go,awesome-java,awesome-javascript,awesome-list,awesome-lists,awesome-php,awesome-python,awesome-reactjs,awesome-swift,awesome-vue,awesomeness,learn-to-code,learning,learning-java,learning-js,learning-python
Stars: 1,727 | Forks: 250 | Contributors: 1
Size: 121,035 KB | Repo age: 2660 days | Last commit: 0 days ago
README: present (410 bytes)
Tests: no test folder
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 14
Status: original",569,142,low_value,0.95,"Despite having CI/CD and a Dockerfile, this repository is essentially a curated list of links (awesome list) with no original code, tests, or engineering complexity. It provides no signal of software engineering ability and is not a project that demonstrates coding skills relevant to a hiring decision."
senior,1077852283,giovi321/ios-backup-machine,"Offline, portable and automatic iPhone backup system",Python,,489,26,0,1,19832,False,False,0,223,True,21202,False,True,False,False,12,0.0,6.1944,"Repository: giovi321/ios-backup-machine
Description: ""Offline, portable and automatic iPhone backup system""
Language: Python | Topics: nan
Stars: 489 | Forks: 26 | Contributors: 1
Size: 19,832 KB | Repo age: 223 days | Last commit: 0 days ago
README: present (21,202 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 12
Status: original",391,97,senior,0.85,"The repository is well-organized with a clear folder structure, dependency management, and a comprehensive README (21KB) describing an offline, portable iPhone backup system. Despite lacking tests and CI/CD, the codebase is production-ready with 489 stars and recent commits, indicating active maintenance and practical utility. The single contributor and absence of tests slightly lower confidence, but the overall engineering maturity and real-world applicability align with senior-level expectations."
junior,1173024226,Ymil/unrn-programacion-1,,Python,,6,0,0,1,4792,False,False,0,83,True,2390,False,False,False,False,3,0.0,1.9459,"Repository: Ymil/unrn-programacion-1
Description: ""nan""
Language: Python | Topics: nan
Stars: 6 | Forks: 0 | Contributors: 1
Size: 4,792 KB | Repo age: 83 days | Last commit: 0 days ago
README: present (2,390 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 3
Status: original",343,85,intern,0.95,"The repository has minimal structure (3 root files), no tests, no CI/CD, no dependency management, and a very short description. Despite being active recently, it lacks any engineering maturity signals such as modular design, testing, or documentation beyond a basic README. This is typical of a beginner's project."
senior,942272855,mims-harvard/ToolUniverse,Democratizing AI scientists with ToolUniverse,Python,"agents,ai-agents,ai-communication,ai-for-science,ai-scientists,automated-science,autonomous-agents,co-pilot,co-scientist,llms,lrm,mcp-servers,reasoning-agent,reasoning-language-models,scientific-skill,tool-use",1384,210,14,14,49002,False,False,0,450,True,9017,True,True,True,True,23,0.0667,7.2335,"Repository: mims-harvard/ToolUniverse
Description: ""Democratizing AI scientists with ToolUniverse""
Language: Python | Topics: agents,ai-agents,ai-communication,ai-for-science,ai-scientists,automated-science,autonomous-agents,co-pilot,co-scientist,llms,lrm,mcp-servers,reasoning-agent,reasoning-language-models,scientific-skill,tool-use
Stars: 1,384 | Forks: 210 | Contributors: 14
Size: 49,002 KB | Repo age: 450 days | Last commit: 0 days ago
README: present (9,017 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 23
Status: original",604,151,senior,0.95,"The repository has a well-organized structure with tests, CI/CD, Docker, and dependency management, indicating production-ready practices. With 1,384 stars, 14 contributors, and active development, it reflects solid engineering maturity and collaborative development. The presence of a comprehensive README and clear module boundaries further supports a senior-level classification."
junior,1234545795,imlenti/MinerWatch,"Local-first dashboard for home Bitcoin miners - Bitaxe, NerdQAxe, Avalon Nano, Braiins. Privacy-first, no cloud. AGPL-3.0.",Python,"bitaxe,bitcoin,bitcoin-mining,bitcoin-mining-tools,home-mining,mining,monitoring,nerdqaxe,solo-mining",7,4,0,1,4638,False,False,0,17,True,32913,True,True,True,True,27,0.0,2.0794,"Repository: imlenti/MinerWatch
Description: ""Local-first dashboard for home Bitcoin miners - Bitaxe, NerdQAxe, Avalon Nano, Braiins. Privacy-first, no cloud. AGPL-3.0.""
Language: Python | Topics: bitaxe,bitcoin,bitcoin-mining,bitcoin-mining-tools,home-mining,mining,monitoring,nerdqaxe,solo-mining
Stars: 7 | Forks: 4 | Contributors: 1
Size: 4,638 KB | Repo age: 17 days | Last commit: 0 days ago
README: present (32,913 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 27
Status: original",558,139,senior,0.85,"The repository has a well-organized structure with tests, CI/CD, Docker, and dependency management, indicating production-ready practices. The clear module boundaries and privacy-first architecture reflect senior-level engineering maturity. Despite being a single-contributor project, the comprehensive setup and documentation suggest a high level of professionalism suitable for a senior role."
lead_architect,156939672,microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,"ai-framework,deep-learning,hardware-acceleration,machine-learning,neural-networks,onnx,pytorch,scikit-learn,tensorflow",20654,3943,1394,394,1512568,False,False,0,2755,True,3112,False,True,False,True,57,0.3535,9.9357,"Repository: microsoft/onnxruntime
Description: ""ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator""
Language: C++ | Topics: ai-framework,deep-learning,hardware-acceleration,machine-learning,neural-networks,onnx,pytorch,scikit-learn,tensorflow
Stars: 20,654 | Forks: 3,943 | Contributors: 394
Size: 1,512,568 KB | Repo age: 2755 days | Last commit: 0 days ago
README: present (3,112 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 57
Status: original",538,134,lead_architect,0.95,"This repository is a large-scale, multi-module system with 20k+ stars, 394 contributors, and extensive CI/CD, reflecting advanced architectural design and organizational impact. The high contributor count, long history, and production-grade practices (dependency management, CI/CD) indicate lead-architect-level engineering maturity, despite the absence of a test folder in the root (tests are likely in subdirectories)."
intern,1251404923,nikaafanaseva/vacancies_parser,Парсинг вакансий по маркетингу,Python,,0,0,0,1,131,False,False,0,0,True,77,False,True,False,False,9,0.0,0.0,"Repository: nikaafanaseva/vacancies_parser
Description: ""Парсинг вакансий по маркетингу""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 1
Size: 131 KB | Repo age: 0 days | Last commit: 0 days ago
README: present (77 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 9
Status: original",359,89,junior,0.85,"The repository has a basic folder structure and manages dependencies, but lacks tests, CI/CD, and meaningful documentation. The single contributor and small size suggest a functional but not production-ready project, typical of a junior developer."
junior,984617590,Ali-maatouk/TelecomTS,TelecomTS: A Multi-Modal Telecom Dataset,Python,,12,1,1,1,832,False,False,0,376,True,7264,False,True,False,False,6,1.0,2.5649,"Repository: Ali-maatouk/TelecomTS
Description: ""TelecomTS: A Multi-Modal Telecom Dataset""
Language: Python | Topics: nan
Stars: 12 | Forks: 1 | Contributors: 1
Size: 832 KB | Repo age: 376 days | Last commit: 0 days ago
README: present (7,264 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 6
Status: original",366,91,senior,0.85,"The repository is a well-structured multi-modal telecom dataset with managed dependencies, clear documentation (7KB README), and a professional description. Although it lacks tests and CI/CD, the dataset focus and active maintenance (last commit 0 days ago) indicate production-ready practices suitable for a senior engineer."
template_boilerplate,288832495,hashicorp-education/learn-terraform-azure,,HCL,"azure,hashicorp,terraform,tutorial",20,45,1,4,17,False,False,1177,2107,True,208,False,False,False,False,6,0.0222,3.0445,"Repository: hashicorp-education/learn-terraform-azure
Description: ""nan""
Language: HCL | Topics: azure,hashicorp,terraform,tutorial
Stars: 20 | Forks: 45 | Contributors: 4
Size: 17 KB | Repo age: 2107 days | Last commit: 1177 days ago
README: present (208 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 6
Status: original",390,97,low_value,0.95,"The repository is a small (17 KB) tutorial example with no tests, no CI/CD, no dependency management, and no recent activity (last commit 1177 days ago). It serves as a learning resource rather than a production codebase, providing minimal engineering signal for a recruiter."
junior,1006707869,rennf93/guard-agent,Agent for reporting to FastAPI Guard Central System,Python,,11,2,0,2,2172,False,False,0,339,True,16276,True,True,True,True,25,0.0,2.4849,"Repository: rennf93/guard-agent
Description: ""Agent for reporting to FastAPI Guard Central System""
Language: Python | Topics: nan
Stars: 11 | Forks: 2 | Contributors: 2
Size: 2,172 KB | Repo age: 339 days | Last commit: 0 days ago
README: present (16,276 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 25
Status: original",392,98,senior,0.85,"The repository has a well-organized structure with tests, CI/CD, Docker, and dependency management, indicating production-ready practices. The presence of a detailed README and active development (recent commits) further supports a senior-level classification. Although it is a smaller project, the engineering signals align with senior-level maturity."
template_boilerplate,11407567,audreyfeldroy/cookiecutter-pypackage,Cookiecutter template for a Python package.,Python,,4577,1799,18,120,1212,False,False,8,4700,True,4031,False,True,True,True,23,0.01,8.429,"Repository: audreyfeldroy/cookiecutter-pypackage
Description: ""Cookiecutter template for a Python package.""
Language: Python | Topics: nan
Stars: 4,577 | Forks: 1,799 | Contributors: 120
Size: 1,212 KB | Repo age: 4700 days | Last commit: 8 days ago
README: present (4,031 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 23
Status: original",398,99,template_boilerplate,0.95,"This repository is explicitly a cookiecutter template for Python packages, designed to be copied and scaffolded. It has high stars and forks, indicating widespread use as a starting point, and its structure includes placeholder code and generator tooling, which aligns with the template_boilerplate category."
low_value,24631181,driesvints/dotfiles,Get started with your own dotfiles.,Shell,"backup,brew,dotfiles,homebrew,macos,oh-my-zsh,shell,zsh",2708,704,0,14,5274,False,False,8,4257,True,6557,False,False,False,True,18,0.0,7.9043,"Repository: driesvints/dotfiles
Description: ""Get started with your own dotfiles.""
Language: Shell | Topics: backup,brew,dotfiles,homebrew,macos,oh-my-zsh,shell,zsh
Stars: 2,708 | Forks: 704 | Contributors: 14
Size: 5,274 KB | Repo age: 4257 days | Last commit: 8 days ago
README: present (6,557 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 18
Status: original",427,106,low_value,0.95,"This repository is a personal dotfiles collection, which is a configuration backup rather than a software project. It lacks tests, dependency management, and any engineering structure, providing no signal of software development skills for a recruiter."
lead_architect,206424,apache/cassandra,Open source transactional distributed database. Linear scalability and proven fault-tolerance on commodity hardware or cloud infrastructure without compromising performance.,Java,"cassandra,database,java",9749,3871,457,272,461938,False,False,0,6215,True,5051,False,False,True,True,38,0.1181,9.185,"Repository: apache/cassandra
Description: ""Open source transactional distributed database. Linear scalability and proven fault-tolerance on commodity hardware or cloud infrastructure without compromising performance.""
Language: Java | Topics: cassandra,database,java
Stars: 9,749 | Forks: 3,871 | Contributors: 272
Size: 461,938 KB | Repo age: 6215 days | Last commit: 0 days ago
README: present (5,051 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 38
Status: original",539,134,lead_architect,0.98,"Apache Cassandra is a large-scale, multi-module distributed database with extensive test suites, advanced CI/CD, and a substantial contributor community (272 contributors). Its complex architecture, long history (6215 days), and production-ready practices reflect systems-level thinking and organizational impact, typical of a lead architect."
intern,1251370529,DEVGRU-6/job-scraper-agent,,Python,,0,0,0,1,31,False,False,0,0,True,19,False,True,False,True,4,0.0,0.0,"Repository: DEVGRU-6/job-scraper-agent
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 1
Size: 31 KB | Repo age: 0 days | Last commit: 0 days ago
README: present (19 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 4
Status: original",323,80,junior,0.75,"The repository has a basic structure with dependency management and CI/CD configured, indicating some engineering maturity, but lacks tests, documentation, and has minimal code (4 root files, 31 KB). This suggests a functional but not production-ready project, typical of a junior developer."
intern,1250877011,pratay1/anomaly,,Python,,0,0,0,2,85,False,False,0,0,True,7078,False,True,True,False,12,0.0,0.0,"Repository: pratay1/anomaly
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 2
Size: 85 KB | Repo age: 0 days | Last commit: 0 days ago
README: present (7,078 bytes)
Tests: test folder present
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 12
Status: original",325,81,junior,0.75,"The repository has a basic folder structure, a test folder, and dependency management, indicating some engineering practices. However, it lacks CI/CD, Docker, and has only 2 contributors with no stars, suggesting it is a small, early-stage project with limited production readiness."
junior,1165594336,justserpapi/justserpapi-python,"Python SDK for JustSerpAPI Google APIs: Google Search, News, Images, Videos, Maps, Trends, Scholar, Finance, Hotels, Shopping, Jobs, Lens, Patents, Autocomplete, AI Overview, AI Mode, Local, Shorts, and more — ideal for SERP data extraction, SEO, monitoring, and automation.",Python,"google-autocomplete-api,google-finance-api,google-hotels-api,google-images-api,google-jobs-api,google-lens-api,google-maps-api,google-news-api,google-patents-api,google-scholar-api,google-search-api,google-serp,google-shopping-api,google-trends-api,google-videos-api,seo,seo-tools,serp,serp-api,web-scraping",6,1,0,1,2184,False,False,0,92,True,12980,False,True,True,True,20,0.0,1.9459,"Repository: justserpapi/justserpapi-python
Description: ""Python SDK for JustSerpAPI Google APIs: Google Search, News, Images, Videos, Maps, Trends, Scholar, Finance, Hotels, Shopping, Jobs, Lens, Patents, Autocomplete, AI Overview, AI Mode, Local, Shorts, and more — ideal for SERP data extraction, SEO, monitoring, and automation.""
Language: Python | Topics: google-autocomplete-api,google-finance-api,google-hotels-api,google-images-api,google-jobs-api,google-lens-api,google-maps-api,google-news-api,google-patents-api,google-scholar-api,google-search-api,google-serp,google-shopping-api,google-trends-api,google-videos-api,seo,seo-tools,serp,serp-api,web-scraping
Stars: 6 | Forks: 1 | Contributors: 1
Size: 2,184 KB | Repo age: 92 days | Last commit: 0 days ago
README: present (12,980 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 20
Status: original",916,229,senior,0.85,"The repository has a well-organized structure with a dedicated test folder, CI/CD configured, and dependency management, indicating production-ready practices. The comprehensive README and broad API coverage suggest senior-level engineering maturity, though the small contributor base and recent creation prevent a higher confidence."
low_value,1609021,rails/prototype-rails,"Add RJS, Prototype, and Scriptaculous helpers to Rails 3.1+ apps",Ruby,,53,140,15,8,257,False,False,1507,5523,True,1226,False,False,True,False,10,0.1071,3.989,"Repository: rails/prototype-rails
Description: ""Add RJS, Prototype, and Scriptaculous helpers to Rails 3.1+ apps""
Language: Ruby | Topics: nan
Stars: 53 | Forks: 140 | Contributors: 8
Size: 257 KB | Repo age: 5523 days | Last commit: 1507 days ago
README: present (1,226 bytes)
Tests: test folder present
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 10
Status: original",411,102,low_value,0.95,"This repository is a historical plugin for Rails 3.1+ that adds Prototype/Scriptaculous helpers, but it has been abandoned for over 4 years with no recent activity, no CI/CD, no dependency management, and minimal structure. For a recruiter, this signals a non-maintained, low-engineering-value project that does not demonstrate current best practices or production readiness."
lead_architect,19257422,questdb/questdb,"QuestDB is a high performance, open-source, time-series database",Java,"capital-markets,cpp,database,financial-analysis,grafana,java,kdb,low-latency,market-data,olap,parquet,postgresql,questdb,real-time-analytics,simd,sql,tick-data,time-series,time-series-database,tsdb",16994,1585,845,170,1884901,False,False,0,4412,True,51629,False,True,False,True,34,0.5331,9.7407,"Repository: questdb/questdb
Description: ""QuestDB is a high performance, open-source, time-series database""
Language: Java | Topics: capital-markets,cpp,database,financial-analysis,grafana,java,kdb,low-latency,market-data,olap,parquet,postgresql,questdb,real-time-analytics,simd,sql,tick-data,time-series,time-series-database,tsdb
Stars: 16,994 | Forks: 1,585 | Contributors: 170
Size: 1,884,901 KB | Repo age: 4412 days | Last commit: 0 days ago
README: present (51,629 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 34
Status: original",591,147,lead_architect,0.95,"QuestDB is a large-scale, high-performance time-series database with 17k stars, 1.6k forks, and 170 contributors, indicating a mature, multi-module system with complex architecture. The presence of CI/CD, dependency management, and a substantial contributor community reflects systems-level thinking and organizational impact, typical of a lead architect-level project. Despite the absence of a dedicated test folder, the project's production-ready nature and extensive engineering signals outweigh this gap."
lead_architect,62921553,rook/rook,Storage Orchestration for Kubernetes,Go,"ceph,cloud-native,cncf,docker,etcd,kubernetes,storage,storage-cluster",13521,2817,113,384,76875,False,False,0,3610,True,5865,False,True,True,True,36,0.0401,9.5121,"Repository: rook/rook
Description: ""Storage Orchestration for Kubernetes""
Language: Go | Topics: ceph,cloud-native,cncf,docker,etcd,kubernetes,storage,storage-cluster
Stars: 13,521 | Forks: 2,817 | Contributors: 384
Size: 76,875 KB | Repo age: 3610 days | Last commit: 0 days ago
README: present (5,865 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 36
Status: original",428,107,lead_architect,0.95,"Rook is a large-scale, multi-module system with 13.5k stars, 384 contributors, and extensive test suites, CI/CD, and dependency management. It demonstrates systems-level thinking and organizational impact as a CNCF project for Kubernetes storage orchestration, clearly reflecting lead architect maturity."
low_value,2401695,jacobwgillespie/dotfiles,:house: dotfile configuration for macOS and Linux,Shell,"dotfiles,homebrew,linux,macos,zsh",52,8,0,2,1533,False,False,67,5367,True,1653,False,True,False,False,16,0.0,3.9703,"Repository: jacobwgillespie/dotfiles
Description: "":house: dotfile configuration for macOS and Linux""
Language: Shell | Topics: dotfiles,homebrew,linux,macos,zsh
Stars: 52 | Forks: 8 | Contributors: 2
Size: 1,533 KB | Repo age: 5367 days | Last commit: 67 days ago
README: present (1,653 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 16
Status: original",412,103,low_value,0.95,"This is a personal dotfiles repository with minimal engineering structure: no tests, no CI/CD, and a simple script collection. While it may be useful to the author, it provides no hiring signal for a software engineering role as it lacks production-ready practices, architecture, or evidence of collaborative development."
senior,126496611,project-koku/koku,An open source solution for cost management of cloud and hybrid cloud environments.,Python,"cloud,cost,cost-control,cost-estimation,cost-optimization,koku",312,126,13,50,33017,False,False,0,2987,True,13236,True,False,False,True,41,0.1032,5.7462,"Repository: project-koku/koku
Description: ""An open source solution for cost management of cloud and hybrid cloud environments.""
Language: Python | Topics: cloud,cost,cost-control,cost-estimation,cost-optimization,koku
Stars: 312 | Forks: 126 | Contributors: 50
Size: 33,017 KB | Repo age: 2987 days | Last commit: 0 days ago
README: present (13,236 bytes)
Tests: no test folder
CI/CD: configured
Docker: Dockerfile present
Dependencies: no dependency file
Root file count: 41
Status: original",493,123,senior,0.85,"The repository is a well-established, production-grade open-source project with a large codebase, CI/CD pipeline, Docker support, and a substantial contributor community. Despite the absence of a dedicated test folder, the presence of CI/CD and the project's maturity indicate senior-level engineering practices. The lack of dependency files is a minor concern but does not detract from the overall senior classification."
senior,190652903,mozilla/fx-private-relay,"Keep your email safe from hackers and trackers. Make an email alias with 1 click, and keep your address to yourself.",Python,,1732,255,34,43,63780,False,False,0,2547,True,15865,True,True,False,True,37,0.1333,7.4576,"Repository: mozilla/fx-private-relay
Description: ""Keep your email safe from hackers and trackers. Make an email alias with 1 click, and keep your address to yourself.""
Language: Python | Topics: nan
Stars: 1,732 | Forks: 255 | Contributors: 43
Size: 63,780 KB | Repo age: 2547 days | Last commit: 0 days ago
README: present (15,865 bytes)
Tests: no test folder
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 37
Status: original",465,116,senior,0.85,"The repository is a well-organized, production-grade project with CI/CD, Docker, dependency management, and a large contributor base (43 contributors). Despite the absence of a dedicated test folder, the presence of CI/CD and the project's maturity (2547 days, active development) indicate senior-level engineering practices. The project's purpose (privacy tool) and scale (1,732 stars, 255 forks) demonstrate real-world impact and maintainability."
senior,1111960298,jewbetcha/openflight,,Python,,491,48,20,12,105911,False,False,0,170,True,10508,False,True,True,True,26,0.4167,6.1985,"Repository: jewbetcha/openflight
Description: ""nan""
Language: Python | Topics: nan
Stars: 491 | Forks: 48 | Contributors: 12
Size: 105,911 KB | Repo age: 170 days | Last commit: 0 days ago
README: present (10,508 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 26
Status: original",338,84,senior,0.85,"The repository has a well-organized structure with 26 root files, a test folder, CI/CD configured, and dependency management, indicating production-ready practices. With 491 stars, 12 contributors, and recent activity, it shows active development and community engagement. The presence of tests and CI/CD, along with a substantial README, aligns with senior-level engineering maturity."
junior,973005569,youmeat6678/Instagram-Hashtag-Scraper,"A Python project for scraping Instagram posts based on specific hashtags. This tool uses Selenium for browser automation and BeautifulSoup for scraping content from Instagram. It's designed to fetch posts by hashtag, with customizable options to automate login, scrape content, and interact with Inst",Python,"clicknium,colaboratory,data-science,data-scraping,ig-scraper,instagram,instagram-automation,instagram-downloader,instagram-hashtag-scraper,instagram-photos,scraping,scrapy,social-data,social-media-scraper",16,1,0,2,611,False,False,0,396,True,5254,False,True,False,False,6,0.0,2.8332,"Repository: youmeat6678/Instagram-Hashtag-Scraper
Description: ""A Python project for scraping Instagram posts based on specific hashtags. This tool uses Selenium for browser automation and BeautifulSoup for scraping content from Instagram. It's designed to fetch posts by hashtag, with customizable options to automate login, scrape content, and interact with Inst""
Language: Python | Topics: clicknium,colaboratory,data-science,data-scraping,ig-scraper,instagram,instagram-automation,instagram-downloader,instagram-hashtag-scraper,instagram-photos,scraping,scrapy,social-data,social-media-scraper
Stars: 16 | Forks: 1 | Contributors: 2
Size: 611 KB | Repo age: 396 days | Last commit: 0 days ago
README: present (5,254 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 6
Status: original",843,210,junior,0.85,"The repository has a basic folder structure and manages dependencies, but lacks tests, CI/CD, and Docker, indicating limited engineering maturity. It is functional for scraping but does not demonstrate production-ready practices like error handling or modular design, typical of a junior developer."
junior,72149052,adamchainz/pip-lock,Check for differences between requirements.txt files and your environment,Python,,36,6,1,6,703,False,False,0,3499,True,4519,False,True,True,True,15,0.1667,3.6109,"Repository: adamchainz/pip-lock
Description: ""Check for differences between requirements.txt files and your environment""
Language: Python | Topics: nan
Stars: 36 | Forks: 6 | Contributors: 6
Size: 703 KB | Repo age: 3499 days | Last commit: 0 days ago
README: present (4,519 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 15
Status: original",400,100,senior,0.9,"The repository has a well-organized structure with tests, CI/CD, and dependency management, indicating production-ready practices. It is actively maintained (last commit 0 days ago) and has multiple contributors, reflecting code review and collaboration. The clear purpose and documentation make it a strong signal of senior-level engineering maturity."
lead_architect,206387,apache/activemq,Apache ActiveMQ,Java,"activemq,amqp,amqps,apache,broker,java,jms,messaging,mqtt,openwire,stomp",2429,1489,74,162,70890,False,False,0,6215,True,3025,False,True,False,True,51,0.0497,7.7956,"Repository: apache/activemq
Description: ""Apache ActiveMQ""
Language: Java | Topics: activemq,amqp,amqps,apache,broker,java,jms,messaging,mqtt,openwire,stomp
Stars: 2,429 | Forks: 1,489 | Contributors: 162
Size: 70,890 KB | Repo age: 6215 days | Last commit: 0 days ago
README: present (3,025 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 51
Status: original",412,103,lead_architect,0.95,"Apache ActiveMQ is a large-scale, multi-module messaging broker with a complex architecture, extensive contributor community (162 contributors), long history (6215 days), and active maintenance. Despite the absence of a test folder in the root, the repository shows evidence of CI/CD, dependency management, and production-ready practices typical of a lead architect-level project."
senior,723091894,arabcoders/ytptube,"A WebUI for yt-dlp with concurrent downloads support, presets and scheduled tasks and many more.",Python,"concurrency,downloader,self-hosted,youtube,yt-dlp,ytptube",943,31,0,2,19784,False,False,0,915,True,6081,True,True,False,True,22,0.0,6.8501,"Repository: arabcoders/ytptube
Description: ""A WebUI for yt-dlp with concurrent downloads support, presets and scheduled tasks and many more.""
Language: Python | Topics: concurrency,downloader,self-hosted,youtube,yt-dlp,ytptube
Stars: 943 | Forks: 31 | Contributors: 2
Size: 19,784 KB | Repo age: 915 days | Last commit: 0 days ago
README: present (6,081 bytes)
Tests: no test folder
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 22
Status: original",487,121,senior,0.85,"The repository is well-structured with a clear web UI for yt-dlp, CI/CD configured, Docker support, and dependency management, indicating production-ready practices. However, the lack of tests and small contributor count (2) prevent it from reaching lead_architect level. It shows strong engineering maturity suitable for a senior role."
junior,958276285,isgel/AutoGrowAI,🌐 Self-Supervised Learning AI Framework | 自监督学习AI框架,Python,"ai,auto-ml,autofrowai,data-training,deep-learning,huggingface,nlp,onnx,python,pytorch,self-reinforcing,self-training,tensorflow",6,0,0,2,607,False,False,0,421,True,2825,False,False,False,False,9,0.0,1.9459,"Repository: isgel/AutoGrowAI
Description: ""🌐 Self-Supervised Learning AI Framework | 自监督学习AI框架""
Language: Python | Topics: ai,auto-ml,autofrowai,data-training,deep-learning,huggingface,nlp,onnx,python,pytorch,self-reinforcing,self-training,tensorflow
Stars: 6 | Forks: 0 | Contributors: 2
Size: 607 KB | Repo age: 421 days | Last commit: 0 days ago
README: present (2,825 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 9
Status: original",506,126,low_value,0.85,"Despite a promising description, the repository lacks tests, CI/CD, dependency management, and Docker configuration, indicating it is not production-ready. With only 6 stars, 0 forks, and minimal structure, it provides little hiring signal for a senior engineering role."
